Locus Tag	Entry	Protein names	Gene Names
HPNEBIAD_00038	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00038	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00039	P42242	Uncharacterized protein YcbJ	ycbJ BSU02520
HPNEBIAD_00039	P18623	Viomycin phosphotransferase (EC 2.7.1.103) (Viomycin kinase)	vph
HPNEBIAD_00039	Q8R3V5	Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)	Sh3glb2 Kiaa1848
HPNEBIAD_00039	Q5PPJ9	Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)	Sh3glb2
HPNEBIAD_00039	Q08DK5	Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)	SH3GLB2
HPNEBIAD_00039	Q9NR46	Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)	SH3GLB2 KIAA1848 PP578
HPNEBIAD_00039	Q5ZJ81	Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)	SH3GLB2 RCJMB04_20c13
HPNEBIAD_00040	O32859	Multidrug efflux pump Tap (Tetracycline-aminoglycoside resistance protein)	tap
HPNEBIAD_00040	P9WJX9	Multidrug efflux pump Tap (Tetracycline/aminoglycoside resistance-like efflux pump)	tap Rv1258c MTCY50.24
HPNEBIAD_00040	P9WJX8	Multidrug efflux pump Tap	tap MT1297
HPNEBIAD_00040	A0A0H3M5L9	Multidrug efflux pump Tap	tap BCG_1316c
HPNEBIAD_00040	P64784	Multidrug efflux pump Tap	tap BQ2027_MB1288C
HPNEBIAD_00041	O31560	Uncharacterized HTH-type transcriptional regulator YfiR	yfiR BSU08370
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00042	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00043	I6X7F9	Transcriptional regulator Rv3488	Rv3488
HPNEBIAD_00043	C0H3S6	Putative DNA-binding protein YwzG	ywzG BSU38018
HPNEBIAD_00043	Q02230	Transcriptional activator GvpE (mc-GvpE)	gvpE HFX_1698
HPNEBIAD_00044	Q58128	Uncharacterized transporter MJ0718	MJ0718
HPNEBIAD_00044	Q55027	Probable chromate transport protein	srpC Synpcc7942_B2622 pANL48
HPNEBIAD_00044	P17551	Chromate transport protein	chrA1 chrA Rmet_6202 RMe0090
HPNEBIAD_00044	P14285	Chromate transport protein	chrA
HPNEBIAD_00044	O05215	Uncharacterized transporter YwrA	ywrA BSU36130
HPNEBIAD_00044	O05216	Uncharacterized transporter YwrB	ywrB BSU36120
HPNEBIAD_00045	P0C003	Dihydropteroate synthase type-1 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type I) (Dihydropteroate synthase type I) (DHPS)	sulI
HPNEBIAD_00045	P0C002	Dihydropteroate synthase type-1 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type I) (Dihydropteroate synthase type I) (DHPS)	sulI sul1
HPNEBIAD_00045	P0C004	Dihydropteroate synthase type-1 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type I) (Dihydropteroate synthase type I) (DHPS)	sulI
HPNEBIAD_00045	Q49184	Dihydropteroate synthase type-1 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type I) (Dihydropteroate synthase type I) (DHPS)	sulI suf3
HPNEBIAD_00045	P0AC12	Dihydropteroate synthase type-2 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type II) (Dihydropteroate synthase type II) (DHPS)	sulII S2703
HPNEBIAD_00045	P0AC11	Dihydropteroate synthase type-2 (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase type II) (Dihydropteroate synthase type II) (DHPS)	sulII
HPNEBIAD_00045	P73248	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP slr2026
HPNEBIAD_00045	P0AC15	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP SF3217 S3435
HPNEBIAD_00045	P0AC13	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP dhpS b3177 JW3144
HPNEBIAD_00045	P0AC14	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP c3933
HPNEBIAD_00046	P0AA23	Putative ethidium bromide resistance protein (E1 protein)	ebr E1
HPNEBIAD_00046	P0AA24	Putative ethidium bromide resistance protein (E1 protein)	ebr E1
HPNEBIAD_00046	P0AA22	Putative ethidium bromide resistance protein (E1 protein)	ebr E1
HPNEBIAD_00046	P0AGD0	Quaternary ammonium compound-resistance protein QacE (Quaternary ammonium determinant E)	qacE
HPNEBIAD_00046	P0AGC9	Quaternary ammonium compound-resistance protein QacE (Quaternary ammonium determinant E)	qacE
HPNEBIAD_00046	Q9X2N9	Quaternary ammonium compound-resistance protein QacF (Quaternary ammonium determinant F)	qacF
HPNEBIAD_00046	P23895	Multidrug transporter EmrE (Efflux-multidrug resistance protein EmrE) (Ethidium resistance protein) (Methyl viologen resistance protein C)	emrE eb mvrC b0543 JW0531
HPNEBIAD_00046	O32227	Uncharacterized membrane protein YvaE	yvaE BSU33570
HPNEBIAD_00046	Q9HUH5	Multidrug transporter PA4990	PA4990
HPNEBIAD_00046	P0CW81	Multidrug resistance protein EbrA	ebrA
HPNEBIAD_00047	P0AG05	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (Aminoglycoside 3''-adenylyltransferase) (AAD(3'') (9) adenylyltransferase) (Streptomycin 3''-adenylyltransferase)	aadA
HPNEBIAD_00047	P0AG06	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (Streptomycin 3''-adenylyltransferase)	aadA
HPNEBIAD_00047	P08881	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (Streptomycin 3''-adenylyltransferase)	aadA
HPNEBIAD_00047	P14511	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (Streptomycin 3''-adenylyltransferase) (SP-R)	
HPNEBIAD_00047	Q8ZPX9	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (AadA) (Aminoglycoside nucleotidyltransferase (3'') (9) adenyltransferase) (ANT(3'') (9) adenyltransferase)	aadA STM1264
HPNEBIAD_00047	P0A0D2	Spectinomycin 9-adenylyltransferase (AAD(9))	ant spc
HPNEBIAD_00047	P0A0D1	Spectinomycin 9-adenylyltransferase (AAD(9))	ant1 spc1 SA0049; ant2 spc2 SA1481; ant3 spc3 SA0765; ant4 spc4 SA1952; ant5 spc5 SA2385
HPNEBIAD_00047	P0A0D0	Spectinomycin 9-adenylyltransferase (AAD(9))	ant1 spc1 SAV0053; ant2 spc2 SAV1656
HPNEBIAD_00047	Q4VR99	Spectinomycin 9-adenylyltransferase (ORF8)	aad9 C9J79_09630
HPNEBIAD_00047	Q07448	Spectinomycin 9-adenylyltransferase (AAD(9))	spc aad9
HPNEBIAD_00048	P27422	Dihydrofolate reductase type 7 (EC 1.5.1.3) (Dihydrofolate reductase type VII)	dhfrVII
HPNEBIAD_00048	P00382	Dihydrofolate reductase type 1 (EC 1.5.1.3) (Dihydrofolate reductase type I) (Trimethoprim resistance protein)	dhfrI
HPNEBIAD_00048	P78218	Dihydrofolate reductase type 15 (EC 1.5.1.3) (Dihydrofolate reductase type XV)	dhfrXV dfrXV
HPNEBIAD_00048	P95524	Dihydrofolate reductase type 6 (EC 1.5.1.3) (Dihydrofolate reductase type VI)	dhfrVI dfrVI
HPNEBIAD_00048	P11731	Dihydrofolate reductase type 5 (EC 1.5.1.3) (Dihydrofolate reductase type V)	dhfrV
HPNEBIAD_00048	Q59408	Dihydrofolate reductase type A13 (EC 1.5.1.3) (Dihydrofolate reductase type XIII) (DHFRXIII)	dfrA13 dfr13
HPNEBIAD_00048	P12833	Dihydrofolate reductase type 3 (EC 1.5.1.3) (Dihydrofolate reductase type III)	dhfrIII
HPNEBIAD_00048	P11045	Dihydrofolate reductase (EC 1.5.1.3)	dfrA BSU21810
HPNEBIAD_00048	Q59487	Dihydrofolate reductase (EC 1.5.1.3)	folA dhfR LL1150 L162872
HPNEBIAD_00048	P0ABQ6	Dihydrofolate reductase (EC 1.5.1.3)	folA SF0045 S0047
HPNEBIAD_00049	P62592	Integrase/recombinase (E2 protein)	int HCM1.167
HPNEBIAD_00049	P62591	Integrase/recombinase (E2 protein)	int
HPNEBIAD_00049	P62590	Integrase/recombinase (E2 protein)	int
HPNEBIAD_00049	P10018	Uncharacterized 14.7 kDa protein (ORF 2)	
HPNEBIAD_00049	P55632	Putative integrase/recombinase y4qK	NGR_a01870 y4qK
HPNEBIAD_00049	Q04A03	Tyrosine recombinase XerC	xerC LBUL_1188
HPNEBIAD_00049	Q1G9V2	Tyrosine recombinase XerC	xerC Ldb1271
HPNEBIAD_00049	Q71Y59	Tyrosine recombinase XerD	xerD LMOf2365_1985
HPNEBIAD_00049	P46352	Tyrosine recombinase XerD	xerD ripX ykqM BSU23510
HPNEBIAD_00049	Q48733	Tyrosine recombinase XerC	xerC
HPNEBIAD_00050	P04162	Transposon Tn21 modulator protein	tnpM
HPNEBIAD_00050	Q9HYT3	Uncharacterized signaling protein PA3311	PA3311
HPNEBIAD_00050	Q04855	Uncharacterized protein AZC_3085	AZC_3085
HPNEBIAD_00050	P77334	Cyclic di-GMP phosphodiesterase PdeR (EC 3.1.4.52)	pdeR gmr yciR b1285 JW1278
HPNEBIAD_00050	P37649	Probable cyclic di-GMP phosphodiesterase PdeK (EC 3.1.4.52)	pdeK yhjK b3529 JW5943
HPNEBIAD_00050	Q9I310	Uncharacterized signaling protein PA1727	PA1727
HPNEBIAD_00050	P76129	Oxygen sensor protein DosP (EC 3.1.4.52) (Direct oxygen-sensing phosphodiesterase) (Direct oxygen sensor protein) (Ec DOS) (Heme-regulated cyclic di-GMP phosphodiesterase)	dosP dos pdeO yddU b1489 JW1484
HPNEBIAD_00050	O34311	Signaling protein YkoW	ykoW BSU13420
HPNEBIAD_00050	P76446	Probable cyclic di-GMP phosphodiesterase PdeN (EC 3.1.4.52)	pdeN rtn b2176 JW2164
HPNEBIAD_00050	P32701	Probable cyclic di-GMP phosphodiesterase PdeC (EC 3.1.4.52)	pdeC yjcC b4061 JW4022
HPNEBIAD_00051	P04130	Transposon Tn21 resolvase	tnpR
HPNEBIAD_00051	P0C1G3	Transposons Tn4653 resolvase	tnpR
HPNEBIAD_00051	P0C1G2	Transposons Tn1721 resolvase	tnpR
HPNEBIAD_00051	P06691	Transposon Tn501 resolvase	tnpR
HPNEBIAD_00051	P20384	Putative transposon Tn552 DNA-invertase bin3	bin3
HPNEBIAD_00051	P03013	DNA-invertase hin	hin STM2772
HPNEBIAD_00051	Q02869	DNA-invertase	hin
HPNEBIAD_00051	P06693	Transposon Tn917 resolvase	tnpR
HPNEBIAD_00051	P21703	DNA-invertase (Site-specific recombinase)	cin
HPNEBIAD_00051	P10311	DNA-invertase (Site-specific recombinase)	cin
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
